raw,canon,has_pct,has_wt,has_vol,has_at,has_mol,has_colon,has_slash,many_dashes,paren,bracket,cluster
"The syntheses of (TMP)2CoCl4, (TMSb)2CuCl4, and (TMSb)2ZnBr4 have been reported previously [2].","The syntheses of (TMP)2CoCl4, (TMSb)2CuCl4, and (TMSb)2ZnBr4 have been reported previously [2].",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12
"The structures, except (TMSb)2ZnBr4, were solved by direct methods [8], with final refinements made with SHELXTL or SHELXTL PLUS","The structures, except (TMSb)2ZnBr4, were solved by direct methods [8], with final refinements made with SHELXTL or SHELXTL PLUS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1
[9] software (TMSb+ salts only).,[9] software (TMSb+ salts only).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12
Hydrogen atoms were constrained to C–H distances of 0.96Å and their isotropic thermal parameters were set at ≈1.2 times the equivalent isotropic thermal parameters of associated carbon atoms.,Hydrogen atoms were constrained to C-H distances of 0.96Å and their isotropic thermal parameters were set at ≈1.2 times the equivalent isotropic thermal parameters of associated carbon atoms.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
"The structure refined smoothly in F 4 ̄ 3c to wR=0.046, subject to loose constraints of the Sb–C bond distances to approximately 2.1Å (using the DFlX command in SHELXTL PLUS).","The structure refined smoothly in F 4 ̄ 3c to wR=0.046, subject to loose constraints of the Sb-C bond distances to approximately 2.1Å (using the DFlX command in SHELXTL PLUS).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
The structure was solved in the space group F 4 ̄ 3c by starting with the refined coordinates of the (TMSb)2CuCl4 structure.,The structure was solved in the space group F 4 ̄ 3c by starting with the refined coordinates of the (TMSb)2CuCl4 structure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
"These reflections were removed, the refinement converged with wR=0.054, with reasonable behavior of the thermal parameters for C(4).","These reflections were removed, the refinement converged with wR=0.054, with reasonable behavior of the thermal parameters for C(4).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85
"The final atomic parameters for (TMP)2CoCl4, (TMSb)2CuCl4, and (TMSb)2ZnBr4 at room temperature are listed in Table 2 and bond lengths and angles are listed in Table 3 .","The final atomic parameters for (TMP)2CoCl4, (TMSb)2CuCl4, and (TMSb)2ZnBr4 at room temperature are listed in Table 2 and bond lengths and angles are listed in Table 3 .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
The unit cell of (TMP)2CoCl4 is shown in Fig.,The unit cell of (TMP)2CoCl4 is shown in Fig.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68
"1 and a stereoview of an octant of the unit cell of (TMSb)2ZnBr4, with 0<x, y, z<1/2, is shown in Fig.","1 and a stereoview of an octant of the unit cell of (TMSb)2ZnBr4, with 0<x, y, z<1/2, is shown in Fig.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
"The room temperature structures of (TMP)2CoCl4, (TMSb)2CuCl4 and (TMSb)2ZnBr4 are composed of discrete monopositive cations and dinegative anions","The room temperature structures of (TMP)2CoCl4, (TMSb)2CuCl4 and (TMSb)2ZnBr4 are composed of discrete monopositive cations and dinegative anions",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"The ions are significantly disordered, as shown by the large carbon thermal ellipsoids for the atoms in the cations and the even larger halide atom ellipsoids of most of the atoms in the anions.","The ions are significantly disordered, as shown by the large carbon thermal ellipsoids for the atoms in the cations and the even larger halide atom ellipsoids of most of the atoms in the anions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
The high symmetry sites occupied by the anions in the cubic structures of (TMSb)2CuC14 and (TMSb)2ZnBr4 further complicate the analysis of their geometries.,The high symmetry sites occupied by the anions in the cubic structures of (TMSb)2CuC14 and (TMSb)2ZnBr4 further complicate the analysis of their geometries.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"In (TMSb)2CuCl4 and (TMSb)2ZnBr4 at room temperature, the MX 4 2− anions occupy two crystallographically inequivalent sites, having 23.(T) and 4 ̄ ..(S4) symmetry.","In (TMSb)2CuCl4 and (TMSb)2ZnBr4 at room temperature, the MX 4 2− anions occupy two crystallographically inequivalent sites, having 23.(T) and 4 ̄ ..(S4) symmetry.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
The similar ellipsoids for both salts implies that the disorder for the copper salt is not primarily due to the averaging of expected tetragonally compressed CuC14 2− tetrahedra caused by the Jahn–Teller effect.,The similar ellipsoids for both salts implies that the disorder for the copper salt is not primarily due to the averaging of expected tetragonally compressed CuC14 2− tetrahedra caused by the Jahn-Teller effect.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
"The anions occupying the S4 sites are significantly less disordered and are nearly tetrahedral, with maximum bond angles of 116.1(3) and 113.2(2)° for the copper and zinc salts, respectively.","The anions occupying the S4 sites are significantly less disordered and are nearly tetrahedral, with maximum bond angles of 116.1(3) and 113.2(2)° for the copper and zinc salts, respectively.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"The 116.1° angle is significantly smaller than the expected 128–140° range typically found in discrete Jahn–Teller distorted CuCl4 2− anions in similar structures [11,12].","The 116.1° angle is significantly smaller than the expected 128-140° range typically found in discrete Jahn-Teller distorted CuCl4 2− anions in similar structures [11,12].",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40
"The expected Jahn–Teller distortion of the CuCl4 2− anions also explains the different phase transition sequences experienced by the (TMSb)2CuX 4 (X=Cl, Br) salts versus the (TMSb)2 MX 4 (M=Co, Zn; X=Cl, Br) salts.","The expected Jahn-Teller distortion of the CuCl4 2− anions also explains the different phase transition sequences experienced by the (TMSb)2CuX 4 (X=Cl, Br) salts versus the (TMSb)2 MX 4 (M=Co, Zn; X=Cl, Br) salts.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"As reviewed in the Introduction, (TMSb)2CuCl4 apparently undergoes two phase transitions below room temperature, (TMSb)2CuBr4 apparently undergoes one, and the rest of the (TMSb)2 MX 4 salts undergo no sub-room temperature phase transitions.","As reviewed in the Introduction, (TMSb)2CuCl4 apparently undergoes two phase transitions below room temperature, (TMSb)2CuBr4 apparently undergoes one, and the rest of the (TMSb)2 MX 4 salts undergo no sub-room temperature phase transitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"Then if, as expected, the CuX 4 2− anions are Jahn–Teller distorted, the onset of ordering in the Cu salts at lower temperatures requires the simultaneous lowering of the anion site symmetries to D2d or one of its subgroups, which in turn drives the phase transitions to lower symmetry space groups.","Then if, as expected, the CuX 4 2− anions are Jahn-Teller distorted, the onset of ordering in the Cu salts at lower temperatures requires the simultaneous lowering of the anion site symmetries to D2d or one of its subgroups, which in turn drives the phase transitions to lower symmetry space groups.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
A similar situation has been observed in the M 2 I M II[Cu(NO2)6] and M 2,A similar situation has been observed in the M 2 I M II[Cu(NO2)6] and M 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
I M II[Ni(NO2)6] series of compounds,I M II[Ni(NO2)6] series of compounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
The M 2 I M II[Cu(NO2)6] compounds undergo cubic to orthorhombic phase transitions that are unobserved in the nickel analogs.,The M 2 I M II[Cu(NO2)6] compounds undergo cubic to orthorhombic phase transitions that are unobserved in the nickel analogs.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
"In (TMP)2CoCl4 at room temperature, the CoCl4 2− anions occupy two crystallographically inequivalent sites, having .m.","In (TMP)2CoCl4 at room temperature, the CoCl4 2− anions occupy two crystallographically inequivalent sites, having .m.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
The geometries of the (CH3)4 Pn + cations of all three structures appear to be close to tetrahedral.,The geometries of the (CH3)4 Pn + cations of all three structures appear to be close to tetrahedral.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"The (CH3)4P+ cations of the (TMP)2CoCl4 structure show the most distortion, with angles varying from 103.8(9) to 114.9(5)°.","The (CH3)4P+ cations of the (TMP)2CoCl4 structure show the most distortion, with angles varying from 103.8(9) to 114.9(5)°.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
The (CH3)4Sb+ cations of the of (TMSb)2CuC14 and (TMSb)2ZnBr4 structures have angles varying from 108.3(7) to 110.5(9)° for the former and from 106.4(8) to 112.4(7)° for the latter.,The (CH3)4Sb+ cations of the of (TMSb)2CuC14 and (TMSb)2ZnBr4 structures have angles varying from 108.3(7) to 110.5(9)° for the former and from 106.4(8) to 112.4(7)° for the latter.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"The room temperature unit cells of (TMP)2CoCl4, (TMSb)2CuC14 and (TMSb)2ZnBr4 may be considered to be the result of commensurate modulations of smaller parent unit cells.","The room temperature unit cells of (TMP)2CoCl4, (TMSb)2CuC14 and (TMSb)2ZnBr4 may be considered to be the result of commensurate modulations of smaller parent unit cells.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"For (TMP)2CoCl4, reflections with h≠2n and k≠3m (n, m integers) are weak.","For (TMP)2CoCl4, reflections with h≠2n and k≠3m (n, m integers) are weak.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85
"For (TMSb)2CuCl4 and (TMSb)2ZnBr4, reflections with h+k+l≠2n are weak, which indicates parent structures with basis vectors of a ′=a /2, b ′=b /2, and c ′=c","For (TMSb)2CuCl4 and (TMSb)2ZnBr4, reflections with h+k+l≠2n are weak, which indicates parent structures with basis vectors of a ′=a /2, b ′=b /2, and c ′=c",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41
"Using the superspace notation developed for one-dimensional modulated structures, [14,15] the 3+1 superspace Bravais Class of the room temperature structures of (TMSb)2CuC14 and (TMSb)2ZnBr4 is T Pm3̄m 1̄1̄s ( 1 2 , 1 2 , 1 2 ) and their common superspace group is T Pm3̄m 1̄1̄s .","Using the superspace notation developed for one-dimensional modulated structures, [14,15] the 3+1 superspace Bravais Class of the room temperature structures of (TMSb)2CuC14 and (TMSb)2ZnBr4 is T Pm3̄m 1̄1̄s ( 1 2 , 1 2 , 1 2 ) and their common superspace group is T Pm3̄m 1̄1̄s .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12
"The antifluorite structure has a cubic, Fm 3 ̄ m unit cell with anions at Wyckoff position a at (0, 0, 0)+ and cations at Wyckoff position c at (1/4, 1/4, 1/4)+ and (1/4, 1/4, 3/4)+, where the plus signs include the coordinates due to the F centering [10].","The antifluorite structure has a cubic, Fm 3 ̄ m unit cell with anions at Wyckoff position a at (0, 0, 0)+ and cations at Wyckoff position c at (1/4, 1/4, 1/4)+ and (1/4, 1/4, 3/4)+, where the plus signs include the coordinates due to the F centering [10].",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25
"The structures of (TMP)2CoCl4, (TMSb)2CuC14 and (TMSb)2ZnBr4 are lower symmetry analogs of the aristotype.","The structures of (TMP)2CoCl4, (TMSb)2CuC14 and (TMSb)2ZnBr4 are lower symmetry analogs of the aristotype.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"The latter two Sb salts have nearly isostructural arrangements of ions, so the following discussion or pictures of (TMSb)2ZnBr4 also apply to (TMSb)2CuCl4.","The latter two Sb salts have nearly isostructural arrangements of ions, so the following discussion or pictures of (TMSb)2ZnBr4 also apply to (TMSb)2CuCl4.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22
2 and 4 show sub-unit cells of (TMSb)2ZnBr4 and (TMP)2CoCl4 corresponding to a single unit cell of the Fm 3 ̄ m aristotype.,2 and 4 show sub-unit cells of (TMSb)2ZnBr4 and (TMP)2CoCl4 corresponding to a single unit cell of the Fm 3 ̄ m aristotype.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68
"The octant (TMSb)2ZnBr4 shown in Fig. 2 coincides with the modulated parent cell discussed above, so an adjacent (unpictured) octant is similar.","The octant (TMSb)2ZnBr4 shown in Fig. 2 coincides with the modulated parent cell discussed above, so an adjacent (unpictured) octant is similar.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68
"The subsection of (TMP)2CoCl4 shown in Fig. 4 is a simple multiple (doubling) of the modulated parent cell discussed above, so it also represents a quasi-unit cell.","The subsection of (TMP)2CoCl4 shown in Fig. 4 is a simple multiple (doubling) of the modulated parent cell discussed above, so it also represents a quasi-unit cell.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68
"In regard to these alternate paths of ascent it may be noted that there are no plausible supergroups of C42/mcd (P42/mbc), the space group of the room temperature phase structures of (TMAs)2ZnCl4 and (TMAs)2CoCl4.","In regard to these alternate paths of ascent it may be noted that there are no plausible supergroups of C42/mcd (P42/mbc), the space group of the room temperature phase structures of (TMAs)2ZnCl4 and (TMAs)2CoCl4.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41
"With respect to the analysis of (TMP)2CoC14, (TMSb)2ZnBr4 and (TMSb)2CuCl4 as modulated structures, as discussed above, the space groups of the unmodulated parent structures can be obtained directly from Fig.","With respect to the analysis of (TMP)2CoC14, (TMSb)2ZnBr4 and (TMSb)2CuCl4 as modulated structures, as discussed above, the space groups of the unmodulated parent structures can be obtained directly from Fig.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67
"The unmodulated parent space group of (TMP)2CoCl4 is Pnmm with axes of a′≈9.193Å, b′≈8.378Å, and c′≈12.758Å. The unmodulated parent space group of (TMSb)2CuC14 and (TMSb)2ZnBr4 is P 4 ̄ 3m with a′≈12.511Å and a′≈12.984Å, respectively.","The unmodulated parent space group of (TMP)2CoCl4 is Pnmm with axes of a′≈9.193Å, b′≈8.378Å, and c′≈12.758Å. The unmodulated parent space group of (TMSb)2CuC14 and (TMSb)2ZnBr4 is P 4 ̄ 3m with a′≈12.511Å and a′≈12.984Å, respectively.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67
"In particular, the special sets of anion positions of the I4l/a structures of (TMAs)2CoCl4 and (TMAs)2ZnCl4, believed to occur above T≈337K, are predicted uniquely.","In particular, the special sets of anion positions of the I4l/a structures of (TMAs)2CoCl4 and (TMAs)2ZnCl4, believed to occur above T≈337K, are predicted uniquely.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25
"The room temperature structures of (TMP)2CoCl4, (TMSb)2CuCl4, and (TMSb)2ZnBr4 have been determined.","The room temperature structures of (TMP)2CoCl4, (TMSb)2CuCl4, and (TMSb)2ZnBr4 have been determined.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
"These structures, as well as the room temperature and hypothesized higher temperature structures of (TMAs)2CoCl4 and (TMAs)2ZnCl4, have been correlated by an ascent of symmetry diagram with a fictitious Fm 3 ̄ m aristotype.","These structures, as well as the room temperature and hypothesized higher temperature structures of (TMAs)2CoCl4 and (TMAs)2ZnCl4, have been correlated by an ascent of symmetry diagram with a fictitious Fm 3 ̄ m aristotype.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
Title: Calculation and experimental characterization of the defect physics in CuInSe Abstract: Numerical simulations of the defect distribution of CuInSe2 were carried out as a function of the stoichiometry.,Title: Calculation and experimental characterization of the defect physics in CuInSe Abstract: Numerical simulations of the defect distribution of CuInSe2 were carried out as a function of the stoichiometry.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
"This leads to the assumption, that the single defects VSe, VCu, CuIn and the defect pair (2VCu–InCu) occur in the investigated specimens in considerable concentrations.","This leads to the assumption, that the single defects VSe, VCu, CuIn and the defect pair (2VCu-InCu) occur in the investigated specimens in considerable concentrations.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
Keywords: CuInSe2 Positron lifetime Formation energy Energy level Stoichiometry Intrinsic defects Introduction: The electrical and optical properties of many ternary ionic compounds such as CuInSe2 are dominated by the presence of intrinsic point defects.,Keywords: CuInSe2 Positron lifetime Formation energy Energy level Stoichiometry Intrinsic defects Introduction: The electrical and optical properties of many ternary ionic compounds such as CuInSe2 are dominated by the presence of intrinsic point defects.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
These defects are related to the stoichiometry and the thermal history of the specimens.,These defects are related to the stoichiometry and the thermal history of the specimens.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
"Based on a new calculation of the formation energies of some of these defects, the defect chemistry as a function of the stoichiometry was simulated.","Based on a new calculation of the formation energies of some of these defects, the defect chemistry as a function of the stoichiometry was simulated.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
The results of the simulations are compared with positron lifetime measurements in CuInSe2 single crystals of various compositions.,The results of the simulations are compared with positron lifetime measurements in CuInSe2 single crystals of various compositions.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
"Assuming that the cation–anion antisite defects do not occur, one can distinguish eight acceptor and donor defects with the following charge states [1,2] V Cu α−m −, V In β−m − , Se i γ−m −, Cu","Assuming that the cation-anion antisite defects do not occur, one can distinguish eight acceptor and donor defects with the following charge states [1,2] V Cu α−m −, V In β−m − , Se i γ−m −, Cu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59
"In β−α−m − Cu i α−m +, In i β−m + , V Se γ−m +, In Cu β−α−m + with β>α.","In β−α−m − Cu i α−m +, In i β−m + , V Se γ−m +, In Cu β−α−m + with β>α.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
i m− + ∑ m=0 β−α m Cu,i m− + ∑ m=0 β−α m Cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
"In i m+ + ∑ m=0 γ m V Se m+ + ∑ m=0 β−α m In Cu m+ Using the internal thermodynamic equilibria between the eight intrinsic defects, one obtains six equations which are not independent from each other.","In i m+ + ∑ m=0 γ m V Se m+ + ∑ m=0 β−α m In Cu m+ Using the internal thermodynamic equilibria between the eight intrinsic defects, one obtains six equations which are not independent from each other.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
Another important point is the behavior of defect pairs in CuInSe2.,Another important point is the behavior of defect pairs in CuInSe2.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
"For example, an isolated VCu acts as an acceptor, an isolated InCu as a donor, but a defect pair on (2VCu–InCu) is electrically inactive.","For example, an isolated VCu acts as an acceptor, an isolated InCu as a donor, but a defect pair on (2VCu-InCu) is electrically inactive.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"The deviations from the ideal chemical formula of CuInSe2 can be described by two parameters, the non-molecularity ΔM and the non-stoichiometry ΔS, which are defined as [6] ΔM=Cu tot In tot − a b ΔS=γ Se tot α Cu tot +β","The deviations from the ideal chemical formula of CuInSe2 can be described by two parameters, the non-molecularity ΔM and the non-stoichiometry ΔS, which are defined as [6] ΔM=Cu tot In tot − a b ΔS=γ Se tot α Cu tot +β",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40
"From the remaining eight point defects, the four cation–anion antisites; CuSe, InSe, SeCu and SeIn were omitted in the calculations; five isolated defects (VCu, VSe, Cui, CuIn and InCu) and the one defect pair (2VCu–InCu) occur for the calculated formation energies (Fig. 1).","From the remaining eight point defects, the four cation-anion antisites; CuSe, InSe, SeCu and SeIn were omitted in the calculations; five isolated defects (VCu, VSe, Cui, CuIn and InCu) and the one defect pair (2VCu-InCu) occur for the calculated formation energies (Fig. 1).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64
"The concentrations of the defects were affected very differently: Variations of the formation energy of the VCu-vacancy lead to significant changes of the VCu concentrations, whereas the concentration of the CuIn antisite defect remains constant for variations of about 1 eV. The defect pair (2VCu–InCu) occurs in the whole composition range due to their low formation energy.","The concentrations of the defects were affected very differently: Variations of the formation energy of the VCu-vacancy lead to significant changes of the VCu concentrations, whereas the concentration of the CuIn antisite defect remains constant for variations of about 1 eV. The defect pair (2VCu-InCu) occurs in the whole composition range due to their low formation energy.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,63
"For the simulations, the defect is assumed to be neutral, although there is a calculated (0/+) transition of the (InCu–VCu) pair at 200 meV below the conduction band.","For the simulations, the defect is assumed to be neutral, although there is a calculated (0/+) transition of the (InCu-VCu) pair at 200 meV below the conduction band.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41
"The results of these simulations lead to the assumption, that the investigated specimens include the following defects: VCu,VSe, CuIn and the defect pair (2VCu–InCu).","The results of these simulations lead to the assumption, that the investigated specimens include the following defects: VCu,VSe, CuIn and the defect pair (2VCu-InCu).",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,97
"Therefore, temperature dependent measurements were also carried out starting at 40 K. For the positron lifetime experiments, a pair of identically treated samples was sandwiched with the positron source consisting of radioactive 22Na (0.5 MBq).","Therefore, temperature dependent measurements were also carried out starting at 40 K. For the positron lifetime experiments, a pair of identically treated samples was sandwiched with the positron source consisting of radioactive 22Na (0.5 MBq).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94
"The observed lifetime is close to the value that has been obtained for the divacancies in CuInSe2, from the theoretical calculation of the positron lifetimes (Table 2).","The observed lifetime is close to the value that has been obtained for the divacancies in CuInSe2, from the theoretical calculation of the positron lifetimes (Table 2).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94
"We assume that the predicted defect pair (2VCu–InCu) produces this positron lifetime, because the complex includes two copper vacancies and the calculated lifetime for the copper divacancy is 277 ps (Table 2).","We assume that the predicted defect pair (2VCu-InCu) produces this positron lifetime, because the complex includes two copper vacancies and the calculated lifetime for the copper divacancy is 277 ps (Table 2).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94
The low copper composition of the sample and the results of the calculations point to the copper vacancy.,The low copper composition of the sample and the results of the calculations point to the copper vacancy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
"Since no bulk lifetime could be determined for these specimens, the concentration of the detected defects was estimated to be at least 3×1018 cm−3.","Since no bulk lifetime could be determined for these specimens, the concentration of the detected defects was estimated to be at least 3×1018 cm−3.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
"This could be an antisite defect such as Cu2− In,which has been proposed for this composition.","This could be an antisite defect such as Cu2− In,which has been proposed for this composition.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
"The predicted selenium vacancy from the calculations cannot be detected by positron lifetime spectroscopy, because of their positive charge.","The predicted selenium vacancy from the calculations cannot be detected by positron lifetime spectroscopy, because of their positive charge.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
The shallow level may be caused by the (0/+) transition of the selenium vacancy and the deep trap by the (0/+) transition of the (InCu–VCu)+ pair or the (+/2+) transition of VSe.,The shallow level may be caused by the (0/+) transition of the selenium vacancy and the deep trap by the (0/+) transition of the (InCu-VCu)+ pair or the (+/2+) transition of VSe.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41
The increasing trap concentration for a decrease of the selenium content in the specimens points to the selenium vacancy.,The increasing trap concentration for a decrease of the selenium content in the specimens points to the selenium vacancy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
"The smooth drop of efficiency at the increase of temperature of the gain medium may be especially important for the detailed model of Yb doped crystals, where the various sources of thermal load may be equally important [1,2].","The smooth drop of efficiency at the increase of temperature of the gain medium may be especially important for the detailed model of Yb doped crystals, where the various sources of thermal load may be equally important [1,2].",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60
"This estimate may indicate properties of the Yb : Lu 2 O 3 , which allow to prepare the surfaces with high quality and achieve especially low values of the round-trip loss β.","This estimate may indicate properties of the Yb : Lu 2 O 3 , which allow to prepare the surfaces with high quality and achieve especially low values of the round-trip loss β.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
"Evaluation of this parameter using estimate (36) indicates advantages of Yb : Lu 2 O 3 , although the huge value of R k in Table 1 can be attributed also to the qualitative character of the estimate (36) for the round-trip loss β.","Evaluation of this parameter using estimate (36) indicates advantages of Yb : Lu 2 O 3 , although the huge value of R k in Table 1 can be attributed also to the qualitative character of the estimate (36) for the round-trip loss β.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,97
"The smooth drop of efficiency at the increase of temperature of the gain medium may be especially important for the detailed model of Yb doped crystals, where the various sources of thermal load may be equally important [1,2].","The smooth drop of efficiency at the increase of temperature of the gain medium may be especially important for the detailed model of Yb doped crystals, where the various sources of thermal load may be equally important [1,2].",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60
"This estimate may indicate properties of the Yb : Lu 2 O 3 , which allow to prepare the surfaces with high quality and achieve especially low values of the round-trip loss β.","This estimate may indicate properties of the Yb : Lu 2 O 3 , which allow to prepare the surfaces with high quality and achieve especially low values of the round-trip loss β.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
"Evaluation of this parameter using estimate (36) indicates advantages of Yb : Lu 2 O 3 , although the huge value of R k in Table 1 can be attributed also to the qualitative character of the estimate (36) for the round-trip loss β.","Evaluation of this parameter using estimate (36) indicates advantages of Yb : Lu 2 O 3 , although the huge value of R k in Table 1 can be attributed also to the qualitative character of the estimate (36) for the round-trip loss β.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,97
"Abstract: Two new “Y” type triaryl amino chromophores with tricyanovinyldihydrofuran groups as electronic acceptor are synthesized and found to exhibit blue-shifted absorption in comparison with the corresponding D–π–A analogues while demonstrating significantly enhanced optical nonlinearity, as well as good thermal stability.","Abstract: Two new “Y” type triaryl amino chromophores with tricyanovinyldihydrofuran groups as electronic acceptor are synthesized and found to exhibit blue-shifted absorption in comparison with the corresponding D-π-A analogues while demonstrating significantly enhanced optical nonlinearity, as well as good thermal stability.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51
"Here, we report the synthesis, optical, and thermal properties of a series of new triaryl amino chromophore with tricyanovinyldihydrofuran (TCF) groups as the electron acceptor (Scheme 1), which demonstrate good thermal stability, relatively better transparency and large nonlinearity.","Here, we report the synthesis, optical, and thermal properties of a series of new triaryl amino chromophore with tricyanovinyldihydrofuran (TCF) groups as the electron acceptor (Scheme 1), which demonstrate good thermal stability, relatively better transparency and large nonlinearity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
